	Id	Genere	FranjaEdat	NumVoluntariats
1329	1329	0	7	3
1330	1330	0	6	8
1331	1331	1	7	7
1332	1332	1	6	9
1333	1333	1	7	7
1334	1334	0	8	3
1335	1335	1	7	4
1336	1336	0	8	5
1337	1337	1	7	5
1338	1338	0	7	6
1339	1339	1	8	8
1340	1340	1	8	0
1341	1341	1	7	9
1342	1342	1	8	10
1343	1343	1	6	7
1344	1344	1	6	1
1345	1345	1	6	2
1346	1346	0	6	4
1347	1347	1	6	6
1348	1348	1	7	9
1349	1349	1	7	2
1350	1350	1	7	3
1351	1351	1	8	6
1352	1352	0	8	6
1353	1353	1	8	9
1354	1354	1	7	6
1355	1355	0	8	0
1356	1356	1	6	5
1357	1357	0	6	5
1358	1358	1	6	0
1359	1359	0	7	10
1360	1360	1	7	1
1361	1361	0	6	3
1362	1362	1	8	3
1363	1363	1	8	2
1364	1364	0	7	2
1365	1365	0	8	8
1366	1366	0	7	0
1367	1367	0	7	6
1368	1368	0	8	1
1369	1369	0	7	10
1370	1370	0	6	2
1371	1371	1	8	2
1372	1372	1	7	3
1373	1373	1	8	7
1374	1374	1	8	7
1375	1375	0	7	7
1376	1376	1	7	7
1377	1377	1	7	0
1378	1378	1	6	0
1379	1379	0	7	4
1380	1380	1	8	10
1381	1381	1	8	10
1382	1382	1	6	2
1383	1383	0	6	10
1384	1384	1	8	4
1385	1385	1	8	0
1386	1386	1	6	9
1387	1387	0	7	6
1388	1388	1	7	9
1389	1389	0	7	0
1390	1390	0	6	10
1391	1391	0	8	0
1392	1392	0	7	0
1393	1393	1	8	9
1394	1394	0	6	4
1395	1395	0	8	0
1396	1396	1	6	5
1397	1397	1	8	0
1398	1398	0	7	2
1399	1399	0	8	2
1400	1400	0	8	5
1401	1401	1	7	10
1402	1402	1	7	5
1403	1403	1	8	1
1404	1404	0	8	4
1405	1405	1	6	1
1406	1406	0	6	3
1407	1407	0	8	7
1408	1408	1	8	3
1409	1409	1	6	0
1410	1410	0	6	3
1411	1411	0	8	0
1412	1412	1	7	9
1413	1413	0	6	1
1414	1414	0	6	1
1415	1415	0	7	5
1416	1416	1	6	5
1417	1417	1	7	10
1418	1418	0	6	4
1419	1419	1	7	9
1420	1420	1	6	7
1421	1421	1	8	9
1422	1422	0	6	8
1423	1423	1	6	3
1424	1424	0	7	3
1425	1425	1	7	2
1426	1426	0	7	1
1427	1427	1	6	3
1428	1428	0	7	1
1429	1429	0	8	7
1430	1430	0	8	0
1431	1431	1	8	0
1432	1432	0	8	10
1433	1433	0	7	3
1434	1434	0	7	3
1435	1435	1	7	7
1436	1436	1	8	5
1437	1437	0	7	9
1438	1438	1	6	0
1439	1439	0	8	10
1440	1440	1	7	4
1441	1441	1	8	0
1442	1442	1	7	0
1443	1443	1	8	0
1444	1444	0	6	0
1445	1445	1	7	0
1446	1446	1	6	1
1447	1447	1	8	1
1448	1448	0	7	1
1449	1449	0	8	10
1450	1450	0	8	9
1451	1451	0	7	6
1452	1452	0	8	10
1453	1453	0	6	2
1454	1454	1	7	9
1455	1455	0	7	1
1456	1456	1	6	0
1457	1457	1	8	4
1458	1458	0	6	7
1459	1459	0	8	8
1460	1460	1	7	8
1461	1461	0	6	4
1462	1462	1	7	7
1463	1463	0	6	2
1464	1464	0	8	5
1465	1465	1	8	1
1466	1466	0	6	0
1467	1467	1	7	3
1468	1468	0	7	7
1469	1469	1	6	3
1470	1470	1	6	2
1471	1471	0	6	6
1472	1472	1	8	8
1473	1473	1	7	0
1474	1474	0	8	5
1475	1475	0	8	10
1476	1476	1	8	0
1477	1477	0	6	1
1478	1478	1	6	1
1479	1479	0	8	3
1480	1480	0	8	10
1481	1481	0	6	7
1482	1482	0	6	2
1483	1483	1	8	7
1484	1484	0	8	6
1485	1485	0	8	1
1486	1486	0	8	2
1487	1487	1	6	10
1488	1488	1	8	2
1489	1489	1	7	5
1490	1490	1	7	2
1491	1491	0	7	4
1492	1492	0	7	10
1493	1493	1	7	4
1494	1494	0	8	7
1495	1495	1	8	1
1496	1496	0	7	6
1497	1497	0	8	10
1498	1498	0	8	2
1499	1499	0	8	3
1500	1500	1	6	6
1501	1501	0	8	0
1502	1502	1	8	3
1503	1503	1	8	3
1504	1504	0	6	3
1505	1505	1	6	7
1506	1506	1	6	0
1507	1507	0	8	7
1508	1508	1	8	9
1509	1509	1	8	6
1510	1510	0	6	2
1511	1511	1	7	6
1512	1512	1	8	5
1513	1513	0	6	6
1514	1514	1	8	8
1515	1515	0	7	2
1516	1516	1	7	3
1517	1517	0	7	7
1518	1518	0	7	2
1519	1519	1	7	3
1520	1520	1	6	6
1521	1521	0	7	10
1522	1522	0	8	6
1523	1523	0	8	5
1524	1524	1	8	0
1525	1525	0	7	3
1526	1526	1	7	0
1527	1527	1	6	0
1528	1528	1	6	0
1529	1529	0	6	8
1530	1530	1	8	4
1531	1531	1	7	4
1532	1532	1	8	1
1533	1533	0	7	10
1534	1534	0	8	7
1535	1535	1	6	8
1536	1536	0	8	6
1537	1537	1	7	10
1538	1538	0	7	0
1539	1539	1	8	1
1540	1540	1	7	0
1541	1541	0	6	1
1542	1542	0	8	8
1543	1543	1	8	2
1544	1544	1	6	9
1545	1545	0	6	2
1546	1546	1	6	3
1547	1547	1	7	5
1548	1548	0	6	3
1549	1549	0	7	7
1550	1550	0	7	4
1551	1551	1	8	4
1552	1552	1	7	10
1553	1553	0	6	0
1554	1554	0	8	10
1555	1555	0	8	5
1556	1556	0	6	1
1557	1557	0	8	0
1558	1558	0	6	9
1559	1559	1	6	10
1560	1560	0	7	1
1561	1561	1	7	9
1562	1562	1	7	4
1563	1563	0	7	8
1564	1564	0	7	8
1565	1565	1	8	10
1566	1566	0	8	10
1567	1567	1	7	7
1568	1568	1	8	6
1569	1569	0	7	0
1570	1570	0	6	9
1571	1571	1	7	9
1572	1572	1	7	1
1573	1573	0	7	8
1574	1574	1	7	3
1575	1575	1	7	1
1576	1576	1	7	5
1577	1577	1	8	0
1578	1578	0	8	9
1579	1579	0	8	7
1580	1580	0	6	2
1581	1581	0	6	8
1582	1582	0	7	10
1583	1583	0	7	0
1584	1584	1	6	3
1585	1585	1	6	5
1586	1586	1	6	0
1587	1587	1	7	5
1588	1588	1	8	3
1589	1589	0	6	6
1590	1590	0	8	6
1591	1591	0	6	8
1592	1592	1	8	8
1593	1593	1	6	5
1594	1594	0	6	5
1595	1595	0	6	9
1596	1596	1	6	5
1597	1597	1	7	5
1598	1598	0	8	0
1599	1599	1	6	9
1600	1600	1	6	10
1601	1601	0	7	2
1602	1602	1	8	5
1603	1603	1	6	0
1604	1604	0	8	3
1605	1605	1	6	10
1606	1606	1	7	9
1607	1607	1	6	8
1608	1608	0	8	5
1609	1609	0	8	7
1610	1610	1	6	10
1611	1611	0	6	8
1612	1612	0	8	7
1613	1613	1	6	5
1614	1614	1	6	7
1615	1615	1	6	3
1616	1616	1	6	4
1617	1617	1	6	3
1618	1618	1	6	4
1619	1619	1	6	9
1620	1620	1	6	5
1621	1621	0	8	2
1622	1622	0	6	0
1623	1623	0	6	9
1624	1624	1	7	10
1625	1625	1	7	0
1626	1626	1	6	7
1627	1627	0	6	7
1628	1628	1	8	7
1629	1629	0	7	4
1630	1630	0	6	0
1631	1631	1	6	8
1632	1632	1	7	0
1633	1633	1	6	4
1634	1634	1	6	10
1635	1635	1	7	7
1636	1636	0	8	7
1637	1637	1	8	7
1638	1638	0	7	0
1639	1639	1	8	2
1640	1640	1	7	4
1641	1641	1	7	2
1642	1642	1	6	4
1643	1643	0	8	7
1644	1644	1	8	6
1645	1645	1	6	2
1646	1646	1	7	2
1647	1647	1	7	7
1648	1648	1	7	6
1649	1649	0	7	10
1650	1650	1	8	4
1651	1651	1	8	4
1652	1652	0	7	2
1653	1653	0	6	0
1654	1654	0	8	3
1655	1655	0	8	7
1656	1656	0	7	10
1657	1657	0	6	0
1658	1658	0	6	3
1659	1659	1	6	4
1660	1660	0	7	2
1661	1661	1	6	3
1662	1662	0	6	0
1663	1663	1	7	5
1664	1664	0	6	6
1665	1665	0	8	7
1666	1666	0	8	3
1667	1667	1	7	0
1668	1668	0	8	4
1669	1669	0	8	0
1670	1670	0	8	6
1671	1671	1	7	4
1672	1672	1	7	2
1673	1673	1	7	4
1674	1674	1	8	0
1675	1675	1	8	9
1676	1676	0	7	10
1677	1677	0	7	1
1678	1678	0	6	5
1679	1679	0	6	3
1680	1680	1	7	6
1681	1681	0	8	6
1682	1682	1	8	2
1683	1683	1	8	7
1684	1684	1	8	10
1685	1685	1	7	6
1686	1686	0	7	3
1687	1687	0	7	5
1688	1688	0	6	8
1689	1689	0	6	6
1690	1690	0	6	10
1691	1691	0	6	7
1692	1692	1	8	3
1693	1693	0	6	5
1694	1694	0	8	6
1695	1695	1	8	5
1696	1696	1	8	10
1697	1697	0	6	9
1698	1698	0	8	1
1699	1699	1	6	5
1700	1700	1	7	0
1701	1701	1	7	8
1702	1702	1	8	0
1703	1703	0	7	5
1704	1704	1	6	1
1705	1705	0	8	2
1706	1706	0	8	9
1707	1707	1	8	6
1708	1708	0	7	2
1709	1709	0	6	0
1710	1710	0	7	9
1711	1711	0	7	3
1712	1712	0	7	2
1713	1713	0	6	0
1714	1714	1	7	8
1715	1715	0	7	6
1716	1716	0	7	2
1717	1717	1	8	6
1718	1718	0	7	3
1719	1719	1	6	8
1720	1720	1	7	5
1721	1721	0	6	9
1722	1722	1	8	4
1723	1723	0	7	6
1724	1724	0	8	1
1725	1725	1	6	3
1726	1726	0	7	0
1727	1727	1	7	7
1728	1728	1	8	9
1729	1729	0	7	0
1730	1730	0	7	10
1731	1731	1	7	4
1732	1732	1	8	4
1733	1733	0	6	8
1734	1734	1	6	4
1735	1735	0	7	7
1736	1736	0	6	5
1737	1737	1	6	6
1738	1738	1	8	9
1739	1739	0	7	10
1740	1740	1	6	4
1741	1741	1	7	0
1742	1742	0	7	9
1743	1743	0	8	6
1744	1744	1	7	7
1745	1745	1	8	4
1746	1746	0	6	6
1747	1747	0	7	4
1748	1748	0	6	2
1749	1749	1	7	7
1750	1750	1	8	8
1751	1751	0	7	4
1752	1752	1	7	0
1753	1753	0	7	6
1754	1754	0	7	7
1755	1755	1	7	10
1756	1756	0	6	6
1757	1757	0	7	8
1758	1758	0	7	0
1759	1759	1	7	10
1760	1760	1	8	4
1761	1761	1	8	9
1762	1762	0	8	8
1763	1763	0	7	8
1764	1764	0	8	5
1765	1765	0	7	10
1766	1766	1	8	10
1767	1767	0	8	2
1768	1768	0	8	2
1769	1769	1	8	0
1770	1770	0	7	7
1771	1771	0	7	1
1772	1772	1	6	10
1773	1773	0	6	4
1774	1774	1	6	8
1775	1775	0	8	7
1776	1776	0	8	9
1777	1777	0	7	9
1778	1778	1	7	3
1779	1779	1	6	2
1780	1780	1	7	10
1781	1781	1	7	10
1782	1782	0	8	5
1783	1783	0	6	4
1784	1784	1	6	7
1785	1785	1	7	2
1786	1786	1	7	0
1787	1787	0	8	1
1788	1788	1	7	10
1789	1789	1	6	9
1790	1790	1	6	6
1791	1791	0	7	0
1792	1792	0	6	9
1793	1793	0	8	5
1794	1794	0	8	8
1795	1795	0	6	5
1796	1796	0	8	3
1797	1797	0	7	2
1798	1798	1	8	9
1799	1799	1	6	3
1800	1800	1	6	10
1801	1801	1	7	10
1802	1802	1	7	10
1803	1803	0	7	4
1804	1804	1	7	6
1805	1805	1	7	6
1806	1806	0	6	1
1807	1807	0	8	6
1808	1808	1	7	10
1809	1809	0	6	9
1810	1810	0	7	10
1811	1811	1	8	1
1812	1812	1	6	0
1813	1813	1	6	3
1814	1814	1	8	9
1815	1815	1	8	5
1816	1816	1	8	9
1817	1817	1	6	8
1818	1818	1	7	4
1819	1819	1	6	4
1820	1820	0	6	1
1821	1821	1	7	9
1822	1822	0	6	5
1823	1823	1	7	3
1824	1824	1	7	2
1825	1825	1	8	6
1826	1826	1	7	0
1827	1827	1	6	1
1828	1828	0	8	5
1829	1829	0	7	2
1830	1830	0	6	6
1831	1831	0	6	7
1832	1832	0	7	8
1833	1833	1	8	1
1834	1834	1	6	1
1835	1835	1	7	7
1836	1836	1	7	2
1837	1837	0	6	3
1838	1838	1	7	6
1839	1839	1	6	4
1840	1840	0	7	0
1841	1841	1	7	9
1842	1842	0	8	8
1843	1843	0	6	0
1844	1844	1	6	7
1845	1845	1	6	8
1846	1846	1	7	2
1847	1847	0	6	3
1848	1848	1	8	8
1849	1849	1	7	1
1850	1850	0	7	8
1851	1851	0	7	8
1852	1852	1	8	10
1853	1853	1	8	5
1854	1854	1	6	1
1855	1855	0	7	3
1856	1856	1	7	1
1857	1857	0	6	3
1858	1858	0	8	2
1859	1859	1	7	9
1860	1860	1	7	1
1861	1861	1	7	6
1862	1862	1	7	0
1863	1863	1	8	3
1864	1864	0	7	5
1865	1865	0	8	8
1866	1866	0	8	6
1867	1867	1	7	2
1868	1868	0	7	5
1869	1869	0	6	9
1870	1870	0	6	8
1871	1871	1	7	7
1872	1872	0	7	9
1873	1873	0	8	4
1874	1874	1	7	9
1875	1875	0	7	1
1876	1876	0	7	0
1877	1877	0	6	10
1878	1878	1	7	8
1879	1879	0	8	7
1880	1880	1	8	6
1881	1881	1	8	1
1882	1882	0	7	3
1883	1883	0	7	9
1884	1884	0	6	8
1885	1885	1	6	10
1886	1886	0	8	8
1887	1887	0	7	0
1888	1888	0	6	1
1889	1889	1	7	8
1890	1890	0	7	3
1891	1891	1	7	9
1892	1892	0	6	1
1893	1893	1	8	1
1894	1894	0	8	2
1895	1895	1	8	0
1896	1896	1	6	9
1897	1897	1	6	5
1898	1898	0	6	5
1899	1899	0	8	3
1900	1900	1	6	9
1901	1901	1	6	3
1902	1902	0	7	10
1903	1903	1	6	3
1904	1904	0	6	8
1905	1905	0	8	0
1906	1906	1	8	5
1907	1907	0	8	7
1908	1908	0	7	6
1909	1909	1	7	5
1910	1910	1	6	10
1911	1911	1	7	5
1912	1912	0	7	4
1913	1913	1	6	1
1914	1914	1	6	3
1915	1915	0	7	0
1916	1916	1	7	9
1917	1917	1	6	3
1918	1918	1	7	5
1919	1919	1	7	6
1920	1920	0	7	7
1921	1921	1	8	6
1922	1922	0	7	10
1923	1923	1	7	3
1924	1924	1	6	6
1925	1925	0	6	8
1926	1926	1	6	4
1927	1927	1	7	8
1928	1928	1	7	6
1929	1929	0	6	10
1930	1930	0	8	2
1931	1931	1	7	4
1932	1932	1	8	5
1933	1933	1	8	4
1934	1934	1	7	9
1935	1935	1	6	2
1936	1936	1	8	6
1937	1937	1	8	1
1938	1938	1	8	1
1939	1939	0	6	9
1940	1940	0	6	3
1941	1941	1	7	9
1942	1942	0	7	9
1943	1943	0	8	5
1944	1944	1	6	7
1945	1945	1	8	9
1946	1946	0	7	6
1947	1947	1	7	6
1948	1948	1	8	2
1949	1949	0	8	0
1950	1950	0	8	3
1951	1951	1	7	9
1952	1952	0	6	4
1953	1953	1	8	7
1954	1954	1	6	2
1955	1955	0	6	1
1956	1956	0	7	4
1957	1957	1	7	7
1958	1958	0	6	9
1959	1959	0	6	8
1960	1960	1	6	2
1961	1961	0	8	0
1962	1962	1	6	10
1963	1963	1	6	1
1964	1964	0	6	2
1965	1965	1	7	9
1966	1966	1	8	7
1967	1967	0	6	8
1968	1968	1	7	4
1969	1969	1	8	5
1970	1970	0	7	6
1971	1971	0	7	4
1972	1972	0	7	10
1973	1973	1	8	4
1974	1974	0	8	3
1975	1975	0	8	8
1976	1976	0	7	7
1977	1977	1	6	2
1978	1978	0	7	8
1979	1979	0	6	6
1980	1980	1	8	6
1981	1981	1	7	5
1982	1982	0	7	6
1983	1983	1	6	5
1984	1984	0	6	8
1985	1985	0	7	10
1986	1986	1	7	2
1987	1987	1	6	4
1988	1988	0	7	6
1989	1989	0	8	0
1990	1990	1	7	3
1991	1991	0	6	7
1992	1992	0	6	0
1993	1993	1	6	1
1994	1994	0	7	8
1995	1995	0	8	1
1996	1996	1	6	4
1997	1997	0	7	6
1998	1998	1	8	5
1999	1999	1	6	5
2000	2000	1	8	6
2001	2001	0	6	10
2002	2002	0	6	5
2003	2003	1	8	8
2004	2004	0	8	4
2005	2005	1	7	5
2006	2006	0	7	1
2007	2007	0	7	2
2008	2008	0	7	7
2009	2009	1	7	5
2010	2010	1	7	9
2011	2011	1	6	10
2012	2012	0	7	10
2013	2013	0	8	9
2014	2014	0	7	10
2015	2015	0	8	0
2016	2016	0	7	0
2017	2017	1	6	2
2018	2018	0	8	8
2019	2019	1	6	9
2020	2020	1	6	6
2021	2021	0	8	8
2022	2022	0	7	6
2023	2023	0	7	10
2024	2024	1	8	2
2025	2025	1	6	6
2026	2026	0	6	9
2027	2027	1	8	9
2028	2028	0	7	5
2029	2029	0	7	4
2030	2030	1	6	1
2031	2031	0	6	8
2032	2032	0	7	1
2033	2033	1	8	2
2034	2034	1	8	2
2035	2035	1	7	9
2036	2036	1	6	0
2037	2037	1	8	10
2038	2038	1	6	9
2039	2039	0	8	10
2040	2040	0	6	0
2041	2041	1	8	6
2042	2042	1	7	4
2043	2043	0	7	3
2044	2044	0	8	8
2045	2045	1	6	7
2046	2046	1	6	10
2047	2047	1	6	4
2048	2048	1	8	8
2049	2049	1	8	4
2050	2050	1	7	1
2051	2051	1	8	10
2052	2052	1	6	0
2053	2053	0	6	1
2054	2054	1	7	1
2055	2055	0	7	1
2056	2056	0	7	2
2057	2057	0	7	7
2058	2058	0	6	8
2059	2059	0	6	7
2060	2060	1	7	7
2061	2061	0	7	6
2062	2062	1	8	1
2063	2063	1	8	6
2064	2064	0	6	6
2065	2065	1	7	8
2066	2066	1	7	7
2067	2067	0	6	8
2068	2068	1	8	1
2069	2069	1	6	9
2070	2070	0	7	5
2071	2071	0	7	4
2072	2072	0	6	8
2073	2073	0	8	0
2074	2074	1	6	0
2075	2075	1	7	6
2076	2076	0	8	5
2077	2077	1	6	7
2078	2078	0	6	4
2079	2079	0	6	7
2080	2080	0	6	5
2081	2081	1	7	8
2082	2082	0	7	8
2083	2083	1	6	4
2084	2084	0	7	3
2085	2085	0	6	2
2086	2086	1	6	2
2087	2087	1	7	3
2088	2088	1	6	1
2089	2089	1	7	0
2090	2090	1	8	4
2091	2091	0	6	1
2092	2092	0	7	2
2093	2093	0	6	0
2094	2094	0	7	5
2095	2095	1	6	5
2096	2096	1	7	7
2097	2097	0	6	5
2098	2098	1	7	6
2099	2099	1	6	0
2100	2100	1	8	2
2101	2101	1	6	0
2102	2102	1	8	0
2103	2103	0	7	1
2104	2104	0	7	1
2105	2105	1	8	6
2106	2106	0	8	5
2107	2107	1	7	6
2108	2108	1	8	4
2109	2109	0	6	8
2110	2110	0	6	8
2111	2111	1	8	2
2112	2112	0	7	8
2113	2113	1	7	2
2114	2114	0	8	2
2115	2115	0	6	0
2116	2116	1	7	6
2117	2117	0	6	5
2118	2118	0	8	6
2119	2119	1	6	10
2120	2120	1	7	10
2121	2121	0	8	7
2122	2122	0	7	0
2123	2123	0	8	9
2124	2124	0	6	3
2125	2125	0	7	0
2126	2126	1	6	5
2127	2127	0	8	5
2128	2128	1	7	9
2129	2129	0	8	9
2130	2130	0	6	0
2131	2131	1	6	2
2132	2132	0	8	8
2133	2133	1	7	2
2134	2134	0	8	5
2135	2135	1	7	0
2136	2136	0	6	8
2137	2137	0	8	6
2138	2138	1	7	10
2139	2139	0	8	2
2140	2140	1	8	1
2141	2141	1	6	3
2142	2142	0	7	7
2143	2143	0	7	5
2144	2144	1	7	0
2145	2145	0	7	1
2146	2146	1	7	1
2147	2147	1	7	10
2148	2148	1	8	7
2149	2149	0	6	4
2150	2150	1	8	9
2151	2151	1	6	4
2152	2152	1	7	7
2153	2153	1	6	10
2154	2154	0	7	8
2155	2155	1	6	2
2156	2156	1	7	10
2157	2157	0	7	7
2158	2158	0	7	8
2159	2159	1	6	3
2160	2160	0	8	2
2161	2161	1	6	1
2162	2162	1	6	10
2163	2163	0	7	2
2164	2164	1	6	6
2165	2165	1	7	1
2166	2166	0	6	4
2167	2167	1	6	5
2168	2168	0	8	5
2169	2169	0	8	0
2170	2170	1	7	1
2171	2171	0	8	1
2172	2172	1	6	5
2173	2173	1	7	6
2174	2174	0	8	5
2175	2175	1	7	4
2176	2176	1	7	3
2177	2177	0	8	1
2178	2178	1	7	1
2179	2179	0	8	3
2180	2180	0	6	6
2181	2181	0	8	0
2182	2182	0	6	5
2183	2183	1	6	2
2184	2184	0	7	0
2185	2185	1	6	3
2186	2186	0	7	9
2187	2187	0	7	10
2188	2188	1	7	0
2189	2189	1	7	3
2190	2190	1	7	1
2191	2191	0	6	9
2192	2192	0	7	0
2193	2193	0	7	3
2194	2194	0	6	1
2195	2195	0	8	5
2196	2196	0	7	0
2197	2197	0	6	3
2198	2198	0	6	2
2199	2199	1	7	2
2200	2200	0	7	3
2201	2201	1	7	0
2202	2202	0	7	8
2203	2203	1	7	10
2204	2204	0	7	0
2205	2205	1	6	5
2206	2206	1	8	5
2207	2207	0	7	7
2208	2208	0	7	2
2209	2209	0	7	6
2210	2210	1	8	8
2211	2211	1	6	9
2212	2212	1	7	10
2213	2213	0	8	9
2214	2214	1	6	8
2215	2215	1	6	10
2216	2216	1	8	2
2217	2217	1	6	3
2218	2218	1	6	1
2219	2219	0	7	3
2220	2220	0	8	4
2221	2221	1	8	6
2222	2222	0	8	6
2223	2223	1	6	9
2224	2224	0	7	2
2225	2225	0	7	8
2226	2226	0	6	7
2227	2227	1	8	4
2228	2228	1	8	9
2229	2229	1	8	5
2230	2230	0	8	3
2231	2231	0	6	6
2232	2232	1	6	6
2233	2233	1	6	8
2234	2234	1	6	1
2235	2235	1	8	4
2236	2236	1	8	4
2237	2237	1	6	2
2238	2238	1	6	9
2239	2239	1	7	6
2240	2240	0	6	0
2241	2241	0	6	5
2242	2242	0	8	3
2243	2243	0	8	5
2244	2244	0	8	8
2245	2245	1	6	7
2246	2246	1	6	7
2247	2247	1	8	6
2248	2248	0	7	10
2249	2249	1	6	8
2250	2250	0	8	10
2251	2251	1	8	0
2252	2252	1	8	10
2253	2253	0	8	10
2254	2254	0	6	1
2255	2255	1	8	3
2256	2256	0	8	10
2257	2257	1	7	10
2258	2258	0	7	10
2259	2259	1	8	2
2260	2260	0	6	4
2261	2261	1	7	6
2262	2262	0	7	9
2263	2263	1	7	4
2264	2264	1	8	5
2265	2265	0	8	9
2266	2266	0	7	2
2267	2267	0	7	7
2268	2268	0	7	5
2269	2269	1	8	7
2270	2270	1	6	3
2271	2271	1	7	0
2272	2272	0	6	4
2273	2273	1	7	0
2274	2274	0	7	9
2275	2275	0	7	9
2276	2276	1	7	7
2277	2277	1	8	1
2278	2278	1	8	7
2279	2279	1	8	1
2280	2280	1	8	4
2281	2281	1	6	8
2282	2282	0	8	3
2283	2283	0	6	5
2284	2284	1	8	7
2285	2285	1	7	4
2286	2286	1	7	3
2287	2287	0	7	5
2288	2288	0	6	7
2289	2289	0	8	6
2290	2290	0	6	7
2291	2291	1	7	6
2292	2292	1	7	7
2293	2293	1	8	6
2294	2294	0	6	1
2295	2295	0	6	4
2296	2296	1	8	9
2297	2297	1	6	6
2298	2298	1	8	8
2299	2299	0	6	10
2300	2300	1	8	4
2301	2301	0	6	0
2302	2302	0	7	5
2303	2303	0	8	8
2304	2304	0	6	9
2305	2305	0	7	4
2306	2306	0	7	6
2307	2307	1	6	2
2308	2308	0	8	1
2309	2309	1	7	6
2310	2310	1	7	5
2311	2311	0	7	9
2312	2312	1	7	3
2313	2313	0	7	3
2314	2314	1	6	7
2315	2315	1	7	6
2316	2316	0	6	9
2317	2317	0	8	1
2318	2318	0	6	8
2319	2319	1	8	1
2320	2320	1	6	7
2321	2321	1	7	6
2322	2322	1	7	5
2323	2323	0	7	1
2324	2324	0	7	0
2325	2325	1	6	10
2326	2326	1	8	7
2327	2327	1	6	8
2328	2328	0	8	10
2329	2329	0	8	6
2330	2330	0	6	3
2331	2331	0	8	9
2332	2332	1	7	4
2333	2333	1	8	4
2334	2334	0	6	0
2335	2335	1	6	0
2336	2336	0	6	8
2337	2337	1	8	0
2338	2338	1	6	0
2339	2339	1	8	4
2340	2340	0	7	5
2341	2341	1	6	10
2342	2342	0	7	6
2343	2343	0	6	4
2344	2344	0	7	9
2345	2345	1	7	4
2346	2346	0	7	1
2347	2347	1	7	4
2348	2348	0	8	6
2349	2349	0	6	2
2350	2350	1	8	4
2351	2351	1	8	0
2352	2352	0	8	6
2353	2353	1	6	8
2354	2354	1	8	3
2355	2355	0	6	6
2356	2356	0	8	1
2357	2357	0	7	10
2358	2358	1	7	0
2359	2359	1	8	7
2360	2360	1	6	4
2361	2361	1	6	6
2362	2362	1	7	1
2363	2363	1	7	3
2364	2364	0	8	6
2365	2365	1	6	5
2366	2366	0	7	4
2367	2367	0	6	9
2368	2368	0	6	0
2369	2369	0	6	0
2370	2370	1	7	7
2371	2371	0	7	8
2372	2372	0	7	6
2373	2373	0	8	0
2374	2374	1	8	2
2375	2375	0	8	10
2376	2376	0	8	4
2377	2377	1	7	8
2378	2378	0	7	0
2379	2379	1	8	2
2380	2380	0	7	2
2381	2381	0	8	6
2382	2382	1	8	4
2383	2383	1	8	2
2384	2384	0	8	2
2385	2385	1	8	0
2386	2386	0	6	0
2387	2387	0	7	7
2388	2388	1	6	4
2389	2389	0	7	6
2390	2390	0	7	5
2391	2391	0	6	6
2392	2392	1	6	9
2393	2393	1	8	4
2394	2394	1	7	6
2395	2395	0	6	5
2396	2396	1	8	2
2397	2397	1	6	3
2398	2398	1	8	10
2399	2399	0	6	10
2400	2400	0	8	4
2401	2401	1	6	2
2402	2402	0	6	6
2403	2403	0	6	2
2404	2404	0	6	9
2405	2405	1	7	8
2406	2406	0	8	10
2407	2407	0	7	7
2408	2408	0	6	10
2409	2409	1	7	10
2410	2410	0	6	3
2411	2411	1	8	8
2412	2412	1	6	6
2413	2413	1	6	0
2414	2414	0	6	9
2415	2415	1	8	9
2416	2416	0	8	1
2417	2417	1	7	3
2418	2418	0	7	6
2419	2419	0	7	2
2420	2420	1	7	9
2421	2421	0	7	4
2422	2422	1	6	4
2423	2423	0	8	10
2424	2424	0	8	8
2425	2425	1	6	9
2426	2426	0	8	10
2427	2427	0	8	7
2428	2428	1	6	10
2429	2429	1	8	1
2430	2430	0	8	8
2431	2431	0	8	8
2432	2432	1	6	5
2433	2433	1	6	4
2434	2434	1	7	3
2435	2435	0	6	9
2436	2436	0	8	6
2437	2437	0	7	6
2438	2438	1	6	1
2439	2439	0	6	1
2440	2440	1	7	7
2441	2441	1	6	0
2442	2442	1	8	6
2443	2443	1	7	1
2444	2444	1	7	4
2445	2445	1	8	1
2446	2446	1	8	5
2447	2447	1	7	6
2448	2448	1	8	5
2449	2449	1	7	10
2450	2450	0	6	8
2451	2451	0	7	2
2452	2452	1	7	2
2453	2453	0	6	3
2454	2454	0	8	0
2455	2455	0	8	7
2456	2456	0	8	2
2457	2457	1	6	4
2458	2458	0	8	10
2459	2459	0	6	8
2460	2460	1	8	2
2461	2461	1	7	8
2462	2462	0	6	6
2463	2463	1	8	6
2464	2464	0	6	6
2465	2465	1	7	2
2466	2466	0	6	6
2467	2467	1	8	4
2468	2468	1	8	5
2469	2469	0	8	4
2470	2470	0	7	2
2471	2471	0	8	10
2472	2472	0	7	1
2473	2473	0	7	5
2474	2474	1	6	10
2475	2475	1	6	8
2476	2476	1	6	5
2477	2477	1	7	5
2478	2478	1	6	2
2479	2479	0	6	9
2480	2480	0	7	6
2481	2481	0	8	9
2482	2482	0	6	3
2483	2483	0	8	0
2484	2484	0	6	9
2485	2485	0	8	3
2486	2486	1	7	4
2487	2487	0	7	3
2488	2488	0	7	8
2489	2489	0	8	7
2490	2490	1	8	9
2491	2491	0	8	3
2492	2492	0	6	3
