,Id,Genere,FranjaEdat,NumVoluntariats,Social,Cultural,Ambiental,Educatiu
1808,1808,0,8,3,1,0,0,1
2339,2339,1,7,2,1,0,0,0
4798,4798,0,8,3,1,0,1,1
4213,4213,0,6,1,0,0,1,0
7054,7054,0,9,0,1,1,0,0
45,45,0,7,5,0,1,0,0
228,228,0,7,5,0,1,0,0
4949,4949,1,7,5,1,0,1,1
4529,4529,0,8,1,0,1,1,1
212,212,1,9,5,0,1,0,0
2186,2186,0,7,4,0,0,0,0
474,474,0,7,4,1,0,0,0
5821,5821,0,8,4,1,0,1,0
1182,1182,0,8,2,1,0,0,0
8061,8061,1,7,1,0,1,0,0
6699,6699,0,8,1,0,1,0,1
3494,3494,0,7,2,1,1,1,1
5283,5283,0,9,2,1,0,0,0
2096,2096,1,7,5,0,0,1,1
6923,6923,1,9,3,1,0,0,0
432,432,0,7,2,0,0,0,1
7287,7287,0,8,2,1,1,0,0
4858,4858,1,8,7,0,0,1,0
4942,4942,1,7,5,0,1,1,1
7656,7656,1,6,1,0,1,0,0
3827,3827,0,7,5,0,1,0,0
1994,1994,0,7,1,1,0,1,1
4378,4378,1,7,7,0,1,1,1
3246,3246,1,7,5,0,0,1,1
481,481,1,8,5,1,1,1,1
2281,2281,0,6,5,1,1,0,0
7163,7163,1,9,1,0,1,1,0
3726,3726,0,8,4,1,1,0,0
6813,6813,1,9,0,0,0,0,0
6447,6447,1,7,3,0,0,0,0
6092,6092,0,7,2,0,0,0,0
5345,5345,1,9,3,0,0,1,0
3523,3523,0,7,7,1,0,0,0
4084,4084,1,8,3,0,0,0,1
7331,7331,1,8,0,1,1,0,1
6807,6807,1,8,0,1,1,1,0
5532,5532,1,8,6,1,1,1,0
989,989,1,7,13,1,0,1,0
5301,5301,1,9,2,1,0,0,0
6366,6366,0,6,6,1,1,1,0
6410,6410,1,6,1,0,1,1,0
705,705,2,6,2,1,1,1,0
5229,5229,0,9,5,1,1,1,0
4499,4499,1,6,3,1,1,1,0
1081,1081,1,6,9,1,1,1,1
3530,3530,0,7,5,1,1,0,1
7857,7857,1,7,2,0,1,0,0
2133,2133,0,6,3,1,1,0,1
754,754,0,7,2,1,0,1,1
3398,3398,1,7,3,0,1,0,1
1993,1993,1,8,3,1,1,0,0
6044,6044,1,7,6,0,1,1,0
8089,8089,1,8,2,1,1,0,0
5120,5120,0,9,4,1,0,0,0
6141,6141,0,8,6,0,0,1,0
615,615,1,7,13,0,1,0,1
1113,1113,1,6,9,1,1,0,1
592,592,1,7,3,1,1,0,1
2548,2548,0,6,2,0,0,1,0
6125,6125,0,8,5,0,0,1,0
5399,5399,1,7,5,0,0,1,0
6280,6280,1,8,5,1,0,1,0
5144,5144,1,7,1,1,0,0,0
1703,1703,1,8,2,1,0,0,1
857,857,2,8,8,1,1,1,1
836,836,0,8,16,0,0,1,1
6762,6762,1,9,0,0,1,1,1
1107,1107,1,8,4,0,0,1,1
4711,4711,0,7,5,1,1,1,0
2737,2737,1,6,2,1,0,0,1
4357,4357,0,6,6,1,1,1,1
7644,7644,0,8,1,1,1,1,0
4345,4345,0,7,4,0,0,1,0
4874,4874,1,7,2,0,0,1,0
3536,3536,1,6,1,0,1,1,1
5121,5121,1,8,1,1,1,0,0
2272,2272,0,7,5,0,0,1,0
5073,5073,1,8,6,0,1,0,0
1699,1699,0,8,3,1,1,1,1
8273,8273,1,6,2,1,1,1,0
5955,5955,1,6,1,1,1,0,0
7834,7834,0,7,1,1,1,1,0
3023,3023,1,6,4,0,0,0,1
5376,5376,1,9,4,0,1,0,0
1777,1777,0,8,2,1,0,0,0
6641,6641,1,9,2,0,0,0,1
4197,4197,1,8,2,1,1,0,1
7633,7633,0,7,2,1,1,1,0
4379,4379,1,7,1,0,1,0,0
3292,3292,1,7,2,1,1,1,1
627,627,2,9,17,0,0,0,0
5348,5348,1,7,5,1,0,1,0
3188,3188,0,6,4,1,0,0,1
4496,4496,1,8,4,1,1,0,0
3103,3103,1,7,4,1,1,1,1
3517,3517,1,7,1,1,0,0,0
5644,5644,1,9,5,1,0,0,0
7071,7071,1,9,1,0,1,1,1
2816,2816,1,7,2,1,0,1,0
5403,5403,0,9,4,1,0,0,0
7698,7698,1,7,1,0,1,1,0
7488,7488,0,8,0,1,1,0,0
4966,4966,1,6,6,1,1,1,1
1550,1550,0,7,4,0,1,1,1
5085,5085,1,8,4,1,0,0,0
5787,5787,1,6,5,1,0,1,0
3917,3917,0,7,1,0,1,1,0
4273,4273,0,6,6,0,1,0,0
4654,4654,1,8,7,0,0,0,1
5524,5524,0,7,2,1,1,1,0
2065,2065,0,6,2,1,0,0,0
2129,2129,0,7,4,1,1,1,1
7970,7970,0,7,0,1,1,0,0
5920,5920,0,7,6,0,0,0,0
6888,6888,0,8,0,1,1,0,0
4325,4325,1,7,3,0,1,1,1
7947,7947,0,7,2,0,1,0,0
8230,8230,1,6,1,1,1,0,0
8280,8280,1,6,0,1,1,1,0
5176,5176,1,6,1,1,0,0,0
4476,4476,1,8,2,0,1,1,1
1056,1056,1,6,5,1,0,0,1
2182,2182,0,7,4,1,0,1,0
5609,5609,1,7,5,0,1,0,0
2592,2592,0,7,2,0,0,1,1
3804,3804,0,7,3,0,0,0,1
5959,5959,1,6,2,1,1,0,0
511,511,1,6,19,0,1,1,1
3183,3183,1,6,4,0,1,1,0
332,332,0,8,2,0,0,0,1
1975,1975,0,8,5,1,0,0,1
768,768,2,9,2,0,1,1,0
3372,3372,0,6,5,0,0,1,0
6200,6200,0,7,6,1,1,0,0
4188,4188,1,8,2,0,0,0,0
4542,4542,1,6,3,1,1,1,0
6227,6227,1,6,1,0,1,0,0
6076,6076,1,8,5,0,1,1,0
3471,3471,1,7,2,1,1,0,0
457,457,1,8,5,0,0,0,1
7340,7340,1,9,2,1,1,1,0
2789,2789,0,7,2,0,0,1,1
3473,3473,0,6,5,1,1,0,0
3110,3110,1,7,2,0,1,0,1
3040,3040,0,6,2,1,1,1,1
347,347,0,9,2,0,0,1,1
112,112,0,9,5,1,1,1,0
4592,4592,0,8,2,0,0,0,1
5632,5632,1,9,6,0,1,1,0
4724,4724,0,8,3,0,0,0,0
8048,8048,0,7,1,0,1,0,0
7483,7483,1,9,2,1,1,0,1
7509,7509,1,8,0,1,1,1,0
5463,5463,0,6,5,0,0,1,0
5010,5010,0,9,3,1,0,1,0
1590,1590,0,8,5,1,1,1,1
4590,4590,1,7,7,1,0,0,0
7778,7778,1,8,1,1,1,1,0
8008,8008,0,6,1,1,1,0,0
7112,7112,0,8,1,1,1,1,0
3498,3498,1,6,3,0,0,1,0
5307,5307,0,6,5,0,1,1,0
2204,2204,1,7,3,1,0,0,0
1359,1359,1,6,4,1,1,0,0
6240,6240,0,6,4,1,1,0,0
6263,6263,0,9,2,0,1,0,0
2286,2286,0,7,2,1,1,1,1
1509,1509,1,7,5,1,1,0,0
5019,5019,0,6,1,0,0,1,0
2603,2603,0,6,4,0,1,1,1
6432,6432,0,9,4,0,1,0,0
2845,2845,1,7,3,0,0,1,1
980,980,2,7,4,0,1,0,1
1244,1244,1,6,2,0,0,1,0
5257,5257,0,9,4,0,0,0,0
3865,3865,1,8,2,1,0,0,0
4821,4821,0,7,1,1,1,0,0
6521,6521,1,8,1,1,0,1,1
2246,2246,0,6,2,1,1,0,1
3223,3223,1,6,2,1,0,0,0
6250,6250,0,6,1,1,0,0,0
2947,2947,0,6,4,0,1,1,1
7582,7582,1,8,2,0,1,0,0
512,512,2,9,13,1,0,1,1
5476,5476,0,6,5,0,1,0,0
681,681,1,9,12,1,1,0,0
7909,7909,0,6,1,1,1,0,0
3020,3020,1,6,4,0,0,0,0
3902,3902,1,8,5,1,0,0,0
3369,3369,0,6,5,0,1,0,1
2109,2109,1,7,4,0,0,1,0
446,446,0,7,3,0,0,0,1
7742,7742,1,7,2,1,1,0,0
6618,6618,0,9,0,1,0,1,0
3099,3099,0,7,5,0,0,0,1
2718,2718,1,6,3,0,1,1,0
907,907,1,6,11,0,1,1,1
214,214,1,6,5,1,1,1,1
2201,2201,1,7,5,0,1,1,0
4255,4255,1,8,5,0,0,0,1
180,180,1,6,4,0,0,0,0
808,808,2,9,2,0,1,0,0
6133,6133,0,9,6,0,1,1,0
168,168,0,6,2,1,1,1,1
5994,5994,0,9,6,0,0,1,0
2057,2057,0,6,3,0,0,1,1
7700,7700,1,8,1,1,1,0,0
1462,1462,1,7,6,1,0,0,1
4322,4322,1,6,6,1,0,0,1
334,334,0,7,3,0,0,0,1
2961,2961,0,6,2,1,0,0,0
41,41,0,8,5,1,0,0,0
6779,6779,1,9,1,0,1,1,0
249,249,0,8,2,1,0,0,1
6594,6594,0,9,1,1,0,1,1
4616,4616,1,7,5,0,0,0,0
7721,7721,0,7,2,1,1,1,0
4157,4157,1,6,6,1,1,0,0
1443,1443,1,6,8,1,1,0,0
6417,6417,1,8,1,1,1,0,0
188,188,0,6,5,0,1,0,0
2617,2617,1,6,4,1,1,0,0
7838,7838,0,6,1,1,1,1,0
8111,8111,1,8,2,1,1,1,0
3972,3972,1,6,1,0,1,0,0
7806,7806,1,7,2,1,1,0,0
3108,3108,1,6,2,1,0,0,0
8037,8037,0,8,2,0,1,0,0
1801,1801,0,7,2,0,1,1,0
1909,1909,1,7,3,1,0,0,0
3283,3283,0,7,4,1,0,0,0
1711,1711,0,8,2,1,0,1,0
6806,6806,0,9,1,1,0,1,1
899,899,1,9,14,1,0,0,1
6265,6265,0,7,2,0,0,0,0
5842,5842,1,9,2,0,0,0,0
5980,5980,1,7,4,0,1,1,0
4664,4664,1,6,1,0,1,1,0
2164,2164,1,6,2,0,1,1,1
224,224,0,9,5,0,1,1,0
6755,6755,1,8,3,1,1,0,0
2156,2156,1,7,5,1,1,0,1
6589,6589,1,8,0,0,0,0,0
7406,7406,1,8,0,1,1,0,0
7517,7517,1,6,1,0,1,1,0
8223,8223,0,7,2,0,1,1,0
5657,5657,1,9,6,0,1,0,0
6163,6163,1,9,3,0,0,0,0
1996,1996,1,7,1,1,0,0,0
6654,6654,1,8,0,0,1,0,0
7367,7367,1,8,1,1,1,0,0
2190,2190,0,6,4,1,0,0,1
4486,4486,1,7,5,0,0,1,1
5423,5423,1,8,4,1,1,0,0
2898,2898,0,7,2,0,1,1,0
1358,1358,1,7,8,1,1,0,0
7197,7197,0,9,0,1,1,1,1
6810,6810,0,9,2,1,1,0,0
4828,4828,1,7,4,1,1,0,0
3415,3415,1,7,4,0,0,0,1
6905,6905,0,9,0,1,1,1,0
2413,2413,0,7,3,1,1,1,0
6925,6925,1,8,2,0,1,1,1
3308,3308,0,6,5,0,1,1,0
5591,5591,0,9,6,0,1,1,0
1370,1370,0,6,2,1,0,1,1
4685,4685,0,6,1,0,1,1,0
5324,5324,0,8,3,1,1,1,0
4240,4240,1,6,1,1,1,1,1
8020,8020,1,6,2,0,1,1,0
1674,1674,1,7,5,1,0,1,1
1549,1549,0,7,1,1,0,0,1
4008,4008,0,7,6,1,1,0,0
3230,3230,0,7,3,1,1,1,0
6872,6872,0,9,2,1,1,1,1
5302,5302,0,7,5,0,0,0,0
5760,5760,0,9,1,0,1,0,0
4324,4324,0,8,4,0,1,1,1
6622,6622,0,8,2,1,0,1,1
2180,2180,0,6,2,0,1,1,0
7262,7262,0,8,2,0,1,0,1
7323,7323,0,8,2,1,1,0,1
4922,4922,0,7,7,1,0,1,0
436,436,0,6,3,0,1,1,0
267,267,0,6,3,1,0,0,0
3004,3004,0,7,2,1,0,1,0
5273,5273,0,7,1,1,0,1,0
6855,6855,0,9,2,1,0,1,1
7704,7704,0,7,0,1,1,0,0
2719,2719,1,7,4,0,1,0,0
4893,4893,0,6,7,0,1,0,0
8286,8286,1,6,2,1,1,0,0
8106,8106,0,6,0,0,1,1,0
3971,3971,0,7,1,0,1,1,1
3967,3967,0,6,5,0,1,1,1
6566,6566,0,8,3,1,1,0,1
7126,7126,1,8,2,0,1,0,1
4979,4979,0,6,4,1,0,0,1
4479,4479,1,7,3,0,1,0,0
6736,6736,0,8,0,1,0,1,0
3687,3687,1,6,1,1,1,1,0
2014,2014,0,6,2,0,1,1,1
4545,4545,1,6,1,1,0,1,1
4597,4597,0,7,4,0,1,1,1
667,667,0,6,2,0,0,0,1
8274,8274,1,7,0,0,1,0,0
7907,7907,1,8,2,0,1,0,0
5826,5826,1,7,3,1,1,0,0
7319,7319,0,9,2,0,1,0,1
8130,8130,0,8,0,1,1,0,0
6067,6067,0,7,5,1,0,1,0
341,341,1,9,2,0,1,0,1
6697,6697,0,9,2,0,0,0,1
1046,1046,0,7,4,0,0,0,0
2762,2762,1,7,2,1,1,1,0
1796,1796,0,8,2,0,1,1,1
1332,1332,1,7,7,1,0,1,0
2589,2589,0,6,3,1,1,0,0
673,673,0,9,11,0,0,0,0
3760,3760,1,7,7,0,0,0,1
903,903,2,6,6,0,1,0,0
5160,5160,1,9,2,0,1,0,0
2174,2174,0,7,4,0,0,1,1
4911,4911,0,7,3,0,0,0,1
1737,1737,1,8,4,1,1,1,0
1432,1432,0,8,6,0,0,0,1
4770,4770,0,7,6,1,1,1,0
422,422,1,7,2,1,0,0,0
371,371,1,8,4,1,1,1,0
3961,3961,0,6,6,0,1,0,1
1750,1750,0,8,2,1,1,1,1
7393,7393,0,9,2,1,1,0,1
977,977,2,7,20,0,0,0,1
7740,7740,0,7,2,1,1,1,0
2472,2472,0,6,2,0,1,1,1
7526,7526,0,8,2,1,1,0,0
6267,6267,1,7,2,0,1,0,0
3861,3861,0,8,4,0,0,1,1
172,172,1,7,5,1,0,1,1
2680,2680,1,7,5,1,0,1,1
910,910,2,7,7,1,0,0,0
4658,4658,0,6,1,1,1,0,1
361,361,0,8,5,0,1,1,0
619,619,2,9,14,0,0,1,0
1925,1925,0,7,2,1,0,1,1
6428,6428,0,9,2,0,1,0,0
3253,3253,0,7,2,1,0,0,1
6024,6024,1,9,1,0,1,1,0
7307,7307,0,8,0,1,1,1,0
6951,6951,0,8,0,0,0,0,0
6868,6868,0,8,2,0,0,0,0
1553,1553,1,8,4,1,0,0,0
7201,7201,0,9,0,0,1,0,1
7607,7607,1,7,1,0,1,0,0
4810,4810,0,7,7,1,0,1,0
7459,7459,1,8,0,0,1,0,0
7869,7869,0,8,1,1,1,1,0
2993,2993,1,7,5,1,1,1,0
7402,7402,0,9,0,1,1,1,1
3691,3691,0,6,7,0,1,1,0
7750,7750,0,8,0,1,1,0,0
5336,5336,0,7,3,0,0,0,0
3027,3027,1,7,5,1,0,1,0
7864,7864,0,6,0,1,1,0,0
1931,1931,1,7,5,1,1,1,1
3104,3104,1,6,2,0,1,1,0
1656,1656,1,8,5,1,0,1,0
693,693,0,9,6,1,0,0,1
4402,4402,1,6,2,0,0,0,1
2986,2986,1,7,3,1,1,0,1
6373,6373,1,8,4,0,1,1,0
5414,5414,1,9,6,1,0,0,0
7089,7089,0,8,0,1,1,0,1
7486,7486,0,9,1,1,1,1,0
2893,2893,1,6,2,1,1,0,0
1312,1312,0,7,4,0,0,1,1
2782,2782,1,6,3,1,0,1,1
3366,3366,1,6,2,0,1,1,0
2341,2341,1,7,2,1,1,0,0
1481,1481,1,7,5,1,0,1,1
7279,7279,1,9,2,0,1,0,1
7688,7688,1,7,2,0,1,0,0
7404,7404,1,9,1,1,1,1,0
7539,7539,1,6,0,0,1,0,0
3581,3581,0,7,6,0,0,1,0
366,366,0,7,2,0,1,1,0
6318,6318,0,6,5,0,0,0,0
6124,6124,0,6,2,0,0,1,0
4769,4769,1,7,2,1,1,0,0
5904,5904,1,6,1,1,0,1,0
7015,7015,1,9,2,1,1,0,1
4011,4011,0,7,6,1,1,1,1
652,652,2,6,10,0,1,1,1
6202,6202,1,8,5,0,1,0,0
85,85,0,9,5,1,0,1,1
293,293,1,6,4,1,0,1,1
773,773,1,9,15,0,1,0,0
3450,3450,1,7,2,0,0,0,0
725,725,0,8,6,0,1,1,1
2860,2860,1,6,5,1,0,1,1
7437,7437,0,9,1,0,1,1,0
6065,6065,1,8,6,1,1,0,0
6409,6409,1,6,1,0,1,1,0
2084,2084,1,7,4,1,1,1,1
3179,3179,0,6,3,0,0,0,0
4766,4766,0,7,2,1,0,1,0
1782,1782,0,8,4,1,1,0,1
6605,6605,1,8,0,0,0,1,1
1942,1942,1,8,5,0,0,0,0
1951,1951,0,8,1,1,0,0,0
7538,7538,1,8,2,1,1,0,0
6436,6436,1,9,1,0,0,1,0
6826,6826,0,8,1,1,1,0,0
5145,5145,1,7,2,1,0,0,0
1673,1673,1,8,2,0,0,1,0
3650,3650,0,8,5,0,1,1,0
4697,4697,0,6,3,1,1,0,0
5756,5756,1,7,1,1,1,1,0
5958,5958,0,9,3,1,0,0,0
3677,3677,0,6,2,1,0,1,1
6295,6295,0,6,3,1,1,0,0
1143,1143,1,8,6,0,0,0,1
6610,6610,1,9,3,0,1,0,0
5783,5783,1,7,2,0,1,0,0
4290,4290,1,6,1,1,0,1,0
7083,7083,1,8,0,1,1,1,1
2590,2590,1,6,5,1,0,0,1
2824,2824,0,6,3,1,0,1,1
6147,6147,1,8,5,1,0,0,0
2766,2766,1,7,4,0,0,1,1
484,484,0,6,2,0,0,1,0
2905,2905,0,6,4,0,0,1,1
2340,2340,0,6,2,1,0,1,1
6683,6683,1,9,2,1,0,1,1
5765,5765,1,6,4,0,1,0,0
1105,1105,0,6,0,1,1,0,0
1693,1693,0,7,1,0,0,1,1
3114,3114,1,7,4,0,0,0,1
5833,5833,1,7,2,1,1,0,0
6235,6235,1,8,3,1,1,0,0
4344,4344,0,8,3,0,1,0,1
1260,1260,1,7,3,1,0,0,0
2305,2305,0,7,2,0,0,0,0
3739,3739,1,7,5,0,1,0,0
3925,3925,1,7,7,1,1,1,0
6038,6038,1,8,1,0,1,1,0
2787,2787,0,7,5,0,1,0,1
6746,6746,1,8,0,1,0,0,0
4178,4178,1,7,1,0,1,0,0
5710,5710,0,8,5,0,1,1,0
862,862,1,7,20,1,0,1,0
6014,6014,1,6,3,0,1,0,0
2442,2442,0,7,2,1,0,1,1
565,565,2,9,7,1,1,1,0
2623,2623,1,7,5,0,0,1,1
7663,7663,0,8,2,0,1,1,0
259,259,0,6,4,1,0,0,0
1325,1325,0,8,5,0,0,0,1
7703,7703,1,8,1,0,1,1,0
7480,7480,1,9,2,1,1,0,1
7558,7558,1,6,1,0,1,1,0
4830,4830,0,8,7,1,1,0,1
2152,2152,1,7,2,1,0,1,1
7715,7715,0,6,2,1,1,0,0
2007,2007,0,6,3,1,0,1,1
7284,7284,0,8,0,0,1,1,0
3022,3022,0,6,4,0,0,1,1
2756,2756,1,6,4,1,1,0,1
707,707,1,7,7,0,1,0,0
7525,7525,1,7,2,0,1,1,0
541,541,0,9,4,1,1,1,0
8149,8149,0,8,2,0,1,1,0
5045,5045,1,6,4,0,1,0,0
5102,5102,0,6,2,0,1,0,0
225,225,0,7,3,1,1,1,1
2384,2384,1,7,3,0,1,1,0
7825,7825,1,7,2,1,1,1,0
349,349,1,6,4,0,1,0,1
4184,4184,1,6,7,0,1,0,0
4967,4967,0,8,7,0,0,1,0
3463,3463,1,6,4,1,1,1,1
5770,5770,0,8,5,0,1,1,0
6206,6206,1,6,3,1,1,1,0
5569,5569,1,6,5,1,1,0,0
3736,3736,1,7,3,1,0,0,0
3210,3210,0,7,2,1,0,0,1
1439,1439,1,7,10,1,0,1,0
912,912,0,9,5,0,1,1,0
7222,7222,1,9,2,0,1,0,1
7580,7580,1,8,1,0,1,1,0
3906,3906,0,6,4,1,1,0,0
1939,1939,0,8,5,1,0,0,0
7895,7895,0,8,1,1,1,1,0
6514,6514,0,9,2,1,1,1,0
3184,3184,0,6,5,0,0,0,0
2023,2023,1,6,3,1,1,0,1
10,10,1,7,5,0,0,1,0
5915,5915,1,9,2,0,1,0,0
3700,3700,0,6,7,1,0,0,1
6087,6087,1,9,2,0,0,1,0
3637,3637,1,7,5,0,1,0,0
4194,4194,1,8,5,1,1,1,0
6648,6648,1,9,0,1,1,0,1
8023,8023,0,6,0,1,1,1,0
6816,6816,0,9,0,1,1,1,0
4692,4692,1,7,6,0,1,0,1
1565,1565,0,8,4,1,0,1,0
7768,7768,1,7,0,1,1,1,0
3058,3058,0,6,3,1,0,1,0
4863,4863,0,6,2,1,1,1,1
7964,7964,0,8,1,0,1,0,0
4559,4559,0,7,7,1,1,0,1
1146,1146,1,7,3,0,0,1,1
3548,3548,1,6,5,1,1,0,1
6035,6035,0,6,4,1,1,1,0
8099,8099,1,6,1,0,1,0,0
1719,1719,1,7,5,1,0,0,1
7590,7590,0,8,0,0,1,0,0
1093,1093,1,6,4,0,1,0,1
1547,1547,1,7,1,0,1,0,1
7614,7614,0,8,2,0,1,0,0
1835,1835,1,7,5,0,0,0,0
1564,1564,0,8,3,0,1,1,1
1667,1667,1,8,5,1,0,1,0
8045,8045,1,8,1,1,1,1,0
8034,8034,0,6,1,0,1,0,0
2561,2561,0,7,5,1,0,0,1
8100,8100,0,8,2,0,1,1,0
1194,1194,1,6,9,0,0,0,1
1395,1395,0,7,0,0,0,1,1
2101,2101,0,7,2,1,0,0,1
3451,3451,0,6,4,0,1,1,1
3533,3533,0,7,3,1,0,1,0
4825,4825,0,8,1,0,0,0,0
7578,7578,0,7,2,1,1,1,0
6176,6176,0,7,6,1,0,1,0
6883,6883,0,9,1,1,1,0,1
1011,1011,1,8,4,1,1,0,0
6,6,1,8,5,0,1,1,0
5898,5898,1,7,6,0,0,0,0
5578,5578,1,8,4,1,0,0,0
5807,5807,1,7,3,0,1,0,0
7565,7565,0,8,2,0,1,1,0
2249,2249,0,6,2,1,0,1,1
7892,7892,1,8,2,0,1,0,0
455,455,0,8,3,1,0,1,0
5242,5242,0,8,5,0,0,0,0
5466,5466,1,6,4,1,1,0,0
1217,1217,1,7,1,0,1,1,1
5155,5155,1,8,2,0,0,1,0
1234,1234,0,7,10,0,0,0,1
7156,7156,0,9,1,1,1,0,0
6055,6055,1,9,5,0,0,1,0
3515,3515,0,7,7,1,1,0,1
3129,3129,1,6,5,0,0,1,1
1927,1927,1,8,1,0,0,0,0
3960,3960,1,8,4,1,0,1,1
6326,6326,0,9,5,1,1,0,0
373,373,1,9,2,0,1,0,1
1416,1416,0,8,2,0,0,0,0
7635,7635,0,6,2,1,1,0,0
4833,4833,1,7,4,0,0,0,0
7244,7244,1,9,0,1,1,1,0
7683,7683,0,6,1,1,1,1,0
454,454,1,7,3,0,0,1,1
1482,1482,0,7,9,1,0,0,1
3956,3956,1,6,1,1,1,0,0
4459,4459,0,6,7,1,1,0,1
6944,6944,0,8,2,1,0,0,0
1496,1496,1,8,8,1,1,1,1
3141,3141,1,6,3,0,1,1,1
7042,7042,1,8,2,1,1,1,0
2444,2444,0,6,2,0,1,0,1
7596,7596,0,8,0,0,1,0,0
5664,5664,0,7,3,0,0,0,0
6329,6329,1,7,4,0,1,1,0
5169,5169,0,6,5,0,1,0,0
8109,8109,0,8,1,1,1,0,0
7107,7107,0,9,1,0,1,0,1
3389,3389,0,6,5,0,1,0,0
2838,2838,0,6,5,1,1,0,0
396,396,0,7,2,1,0,0,0
2151,2151,1,7,2,1,1,0,0
6069,6069,1,7,2,0,1,1,0
2009,2009,0,6,4,1,0,0,1
2060,2060,1,6,4,1,1,1,1
3071,3071,0,7,5,1,0,0,1
5901,5901,0,7,5,1,0,1,0
5200,5200,0,9,5,0,0,1,0
4346,4346,1,7,5,1,0,0,0
6399,6399,0,8,6,1,1,0,0
42,42,1,8,5,1,0,0,1
4148,4148,0,6,7,1,1,1,1
4299,4299,0,6,5,1,1,1,0
2271,2271,0,6,3,1,0,0,0
6219,6219,0,6,2,0,1,0,0
797,797,1,6,17,0,1,0,0
3538,3538,0,7,1,1,1,0,0
5024,5024,0,7,3,1,1,1,0
1990,1990,0,7,1,1,0,1,0
555,555,2,7,7,1,1,0,0
6973,6973,1,8,0,1,0,0,1
6676,6676,0,9,1,0,1,0,1
4632,4632,0,7,7,0,0,1,1
2751,2751,0,6,5,0,0,1,0
5703,5703,1,9,1,1,1,1,0
2551,2551,0,6,4,0,1,1,1
2094,2094,1,6,4,0,1,1,1
3347,3347,0,6,4,0,0,0,0
2918,2918,0,7,3,1,0,1,0
6307,6307,0,6,3,1,0,1,0
4831,4831,1,7,3,1,0,1,1
4001,4001,0,8,3,1,0,0,1
4408,4408,1,8,5,0,0,1,0
1627,1627,1,7,3,0,0,1,0
6496,6496,1,8,2,0,1,1,0
47,47,1,7,2,0,0,0,0
5457,5457,1,6,5,1,0,0,0
5110,5110,0,9,5,0,0,0,0
5663,5663,0,8,5,0,0,0,0
3631,3631,1,6,1,1,1,0,1
7935,7935,1,6,1,1,1,0,0
5905,5905,0,9,3,1,0,0,0
7473,7473,0,8,2,0,1,0,0
53,53,1,9,3,1,1,1,0
3489,3489,1,7,4,0,1,1,1
1163,1163,0,6,10,1,0,1,1
90,90,0,6,5,0,0,0,1
1952,1952,1,8,3,0,1,0,1
2982,2982,0,6,2,0,0,0,0
2334,2334,0,7,2,1,0,1,1
281,281,0,9,3,0,0,0,0
4145,4145,0,8,2,1,1,0,1
6011,6011,1,6,6,0,1,1,0
6684,6684,0,9,3,0,1,0,0
7906,7906,1,7,1,1,1,1,0
8015,8015,0,6,0,0,1,1,0
6948,6948,0,9,2,0,0,0,1
7640,7640,1,8,0,1,1,0,0
6643,6643,0,8,0,0,0,1,1
6590,6590,1,8,3,0,0,0,0
1379,1379,0,7,8,0,1,1,1
4787,4787,1,6,7,1,1,1,0
949,949,2,9,16,0,0,1,0
4201,4201,1,8,7,1,0,1,0
4871,4871,0,8,1,0,1,0,1
5600,5600,1,8,4,1,1,1,0
2610,2610,0,6,2,1,0,1,0
6595,6595,1,8,3,0,1,1,1
4585,4585,0,7,7,1,0,0,1
8254,8254,0,8,0,1,1,0,0
3146,3146,0,6,5,0,0,0,0
517,517,0,8,12,0,1,1,1
6766,6766,0,8,0,1,0,0,0
2663,2663,0,7,5,0,1,1,1
4375,4375,0,6,2,1,0,0,1
5456,5456,0,7,6,1,1,1,0
3596,3596,1,8,6,1,1,0,1
2625,2625,1,6,5,1,1,0,1
7672,7672,1,6,1,1,1,1,0
4884,4884,1,6,5,1,0,1,1
6842,6842,0,8,0,1,0,0,1
6398,6398,0,7,2,0,1,1,0
8024,8024,0,6,1,1,1,1,0
5349,5349,0,6,3,0,0,0,0
1238,1238,0,6,0,1,0,0,0
5506,5506,1,7,2,1,0,0,0
5572,5572,1,9,6,1,0,0,0
556,556,1,6,10,0,1,0,1
823,823,0,8,3,0,1,1,0
4977,4977,1,8,2,1,1,1,1
6541,6541,0,9,3,1,1,1,1
712,712,0,9,6,1,0,1,1
7767,7767,1,8,1,0,1,0,0
2372,2372,1,6,4,1,1,0,0
7664,7664,0,7,1,0,1,1,0
4788,4788,1,7,7,1,0,1,1
4666,4666,0,6,6,1,0,1,0
685,685,0,6,13,0,1,1,0
3487,3487,1,7,2,1,1,0,0
4267,4267,0,8,4,0,0,1,1
1010,1010,0,8,7,1,1,1,0
7891,7891,0,7,0,1,1,1,0
6002,6002,0,7,6,0,0,0,0
570,570,2,8,10,0,0,1,0
888,888,0,8,19,0,0,1,0
5824,5824,1,6,1,0,0,1,0
3204,3204,0,6,3,1,1,0,1
8277,8277,0,8,0,1,1,0,0
2041,2041,0,7,2,0,0,1,1
2840,2840,0,7,2,1,0,1,1
3529,3529,0,8,1,0,0,0,1
2562,2562,1,6,4,1,0,0,0
5861,5861,1,7,1,0,0,1,0
1720,1720,0,7,2,1,1,0,1
1463,1463,0,8,2,1,1,0,1
2229,2229,1,7,3,1,1,0,0
235,235,1,8,5,0,0,1,1
3374,3374,1,7,5,0,0,1,1
4699,4699,1,7,1,0,0,0,1
3782,3782,0,7,5,1,0,0,0
